text|keyphrases
"<header><largefont><b>Getting</b></largefont> <largefont><b>a</b></largefont> <largefont><b>GPU</b></largefont> <largefont><b>Deep</b></largefont> <largefont><b>Learning</b></largefont> <largefont><b>Server</b></largefont></header>
To do nearly everything in this book, you’ll need access to a computer with an
NVIDIA GPU (unfortunately, other brands of GPU are not fully supported by the
main deep learning libraries). However, we don’t recommend you buy one; in fact,
even if you already have one, we don’t suggest you use it just yet! Setting up a com‐
puter takes time and energy, and you want all your energy to focus on deep learning
right now. Therefore, we instead suggest you rent access to a computer that already
has everything you need preinstalled and ready to go. Costs can be as little as $0.25
per hour while you’re using it, and some options are even free.
<b>Jargon:GraphicsProcessingUnit(GPU)</b>
Also known as a <i>graphics</i> <i>card.</i> A special kind of processor in your
computer that can handle thousands of single tasks at the same
time, especially designed for displaying 3D environments on a
computer for playing games. These same basic tasks are very simi‐
lar to what neural networks do, such that GPUs can run neural net‐
works hundreds of times faster than regular CPUs. All modern
computers contain a GPU, but few contain the right kind of GPU
necessary for deep learning.
The best choice of GPU servers to use with this book will change over time, as com‐
panies come and go and prices change. We maintain a list of our recommended
options on the book’s website, so go there now and follow the instructions to get con‐
nected to a GPU deep learning server. Don’t worry; it takes only about two minutes to
get set up on most platforms, and many don’t even require any payment or even a
credit card to get started.
<b>AlexisSays</b>
My two cents: heed this advice! If you like computers, you will be
tempted to set up your own box. Beware! It is feasible but surpris‐
ingly involved and distracting. There is a good reason this book is
not titled <i>Everything</i> <i>You</i> <i>Ever</i> <i>Wanted</i> <i>to</i> <i>Know</i> <i>About</i> <i>Ubuntu</i> <i>Sys‐</i>
<i>tem</i> <i>Administration,</i> <i>NVIDIA</i> <i>Driver</i> <i>Installation,</i> <i>apt-get,</i> <i>conda,</i> <i>pip,</i>
<i>and</i> <i>Jupyter</i> <i>Notebook</i> <i>Configuration.</i> That would be a book of its
own. Having designed and deployed our production machine
learning infrastructure at work, I can testify it has its satisfactions,
but it is as unrelated to modeling as maintaining an airplane is to
flying one.
Each option shown on the website includes a tutorial; after completing the tutorial,
you will end up with a screen looking like Figure 1-2."|beginning; GPU servers; cats and dogs first model; deep learning; dogs and cats first model; first model; GPU deep learning servers; graphics processing unit (GPU); GPU running; GPU server setup; NVIDIA GPU deep learning server; server for running code
"onward. The reason for this will become clear in just a moment. Since different archi‐
tectures might use different types of pooling layers, or even completely different kinds
of <i>heads,</i> we don’t just search for the adaptive pooling layer to decide where to cut the
pretrained model. Instead, we have a dictionary of information that is used for each
model to determine where its body ends and its head starts. We call this model_meta
—here it is for resnet50 :
model_meta[resnet50]
{'cut': -2,
'split': <function fastai.vision.learner._resnet_split(m)>,
'stats': ([0.485, 0.456, 0.406], [0.229, 0.224, 0.225])}
<b>Jargon:BodyandHead</b>
The head of a neural net is the part that is specialized for a particu‐
lar task. For a CNN, it’s generally the part after the adaptive average
pooling layer. The body is everything else, and includes the stem
(which we learned about in Chapter 14).
If we take all of the layers prior to the cut point of -2, we get the part of the model
that fastai will keep for transfer learning. Now, we put on our new head. This is cre‐
create_head:
ated using the function
create_head(20,2)
Sequential(
(0): AdaptiveConcatPool2d(
(ap): AdaptiveAvgPool2d(output_size=1)
(mp): AdaptiveMaxPool2d(output_size=1)
)
(1): Flatten()
(2): BatchNorm1d(20, eps=1e-05, momentum=0.1, affine=True)
(3): Dropout(p=0.25, inplace=False)
(4): Linear(in_features=20, out_features=512, bias=False)
(5): ReLU(inplace=True)
(6): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True)
(7): Dropout(p=0.5, inplace=False)
(8): Linear(in_features=512, out_features=2, bias=False)
)
With this function, you can choose how many additional linear layers are added to
the end, how much dropout to use after each one, and what kind of pooling to use. By
default, fastai will apply both average pooling and max pooling, and will concatenate
AdaptiveConcatPool2d
the two together (this is the layer). This is not a particularly
common approach, but it was developed independently at fastai and other research
labs in recent years and tends to provide a small improvement over using just average
pooling."|body of a model; convolutional neural network (CNN); head of model; stem in convolutional neural network
"learn = cnn_learner(dls, resnet34, metrics=error_rate)
learn.fine_tune(1)
<i>Table</i> <i>1-2.</i> <i>Results</i> <i>from</i> <i>the</i> <i>first</i> <i>training</i>
<b>epoch</b> <b>train_loss</b> <b>valid_loss</b> <b>error_rate</b> <b>time</b>
0 0.169390 0.021388 0.005413 00:14
<b>epoch</b> <b>train_loss</b> <b>valid_loss</b> <b>error_rate</b> <b>time</b>
0 0.058748 0.009240 0.002706 00:19
You will probably not see exactly the same results shown here. A lot of sources of
small random variation are involved in training models. We generally see an error
rate of well less than 0.02 in this example, however.
<b>TrainingTime</b>
Depending on your network speed, it might take a few minutes to
download the pretrained model and dataset. Running fine_tune
might take a minute or so. Often models in this book take a few
minutes to train, as will your own models, so it’s a good idea to
come up with good techniques to make the most of this time. For
instance, keep reading the next section while your model trains, or
open up another notebook and use it for some coding experiments.
<header><largefont><b>This</b></largefont> <largefont><b>Book</b></largefont> <largefont><b>Was</b></largefont> <largefont><b>Written</b></largefont> <largefont><b>in</b></largefont> <largefont><b>Jupyter</b></largefont> <largefont><b>Notebooks</b></largefont></header>
We wrote this book using Jupyter notebooks, so for nearly every chart, table, and cal‐
culation in this book, we’ll be showing you the exact code required to replicate it
yourself. That’s why very often in this book, you will see some code immediately fol‐
lowed by a table, a picture, or just some text. If you go on the book’s website, you will
find all the code, and you can try running and modifying every example yourself.
You just saw how a cell that outputs a table looks in the book. Here is an example of a
cell that outputs text:
1+1
2
Jupyter will always print or show the result of the last line (if there is one). For
instance, here is an example of a cell that outputs an image:
img = PILImage.create('images/chapter1_cat_example.jpg')
img.to_thumb(192)"|beginning; Jupyter Notebook; cats and dogs first model; image output by; text ouput by; dogs and cats first model; first model; notebooks; code from book; outputs; training
"We know 0 (for False ) is “dog,” because the classes are automatically sorted in fastai,
but we can still double-check by looking at dls.vocab:
dls.vocab
(#2) [False,True]
So, our model is very confident this was a picture of a cat.
To do the dot product of our weight matrix (2 by number of activations) with the
activations (batch size by activations by rows by cols), we use a custom einsum :
x.shape
torch.Size([1, 3, 224, 224])
cam_map = torch.einsum('ck,kij->cij', learn.model[1][-1].weight, act)
cam_map.shape
torch.Size([2, 7, 7])
For each image in our batch, and for each class, we get a 7×7 feature map that tells us
where the activations were higher and where they were lower. This will let us see
which areas of the pictures influenced the model’s decision.
For instance, we can find out which areas made the model decide this animal was a
cat (note that we need to decode the input x since it’s been normalized by the Data
Loader , and we need to cast to TensorImage since at the time this book is written,
PyTorch does not maintain types when indexing—this may be fixed by the time you
are reading this):
x_dec = TensorImage(dls.train.decode((x,))[0][0])
_,ax = plt.subplots()
x_dec.show(ctx=ax)
ax.imshow(cam_map[1].detach().cpu(), alpha=0.6, extent=(0,224,224,0),
interpolation='bilinear', cmap='magma');"|class activation map (CAM); hooks in PyTorch; interpretation via class activation map; PyTorch
"<b>In-PlaceOperations</b>
Methods in PyTorch whose names end in an underscore modify
their objects <i>in</i> <i>place.</i> For instance, bias.zero_ sets all elements of
the tensor bias to 0.
Our only remaining step is to update the weights and biases based on the gradient
and learning rate. When we do so, we have to tell PyTorch not to take the gradient of
this step too—otherwise, things will get confusing when we try to compute the deriv‐
ative at the next batch! If we assign to the data attribute of a tensor, PyTorch will not
take the gradient of that step. Here’s our basic training loop for an epoch:
<b>def</b> train_epoch(model, lr, params):
<b>for</b> xb,yb <b>in</b> dl:
calc_grad(xb, yb, model)
<b>for</b> <b>in</b>
p params:
p.data -= p.grad*lr
p.grad.zero_()
We also want to check how we’re doing, by looking at the accuracy of the validation
set. To decide if an output represents a 3 or a 7, we can just check whether it’s greater
than 0. So our accuracy for each item can be calculated (using broadcasting, so no
loops!) as follows:
(preds>0.0).float() == train_y[:4]
tensor([[False],
[ True],
[ True],
[False]])
That gives us this function to calculate our validation accuracy:
<b>def</b> batch_accuracy(xb, yb):
preds = xb.sigmoid()
correct = (preds>0.5) == yb
<b>return</b> correct.float().mean()
We can check it works:
batch_accuracy(linear1(batch), train_y[:4])
tensor(0.5000)
And then put the batches together:
<b>def</b>
validate_epoch(model):
accs = [batch_accuracy(model(xb), yb) <b>for</b> xb,yb <b>in</b> valid_dl]
<b>return</b> round(torch.stack(accs).mean().item(), 4)
validate_epoch(linear1)
0.5219"|numerical digit classifier; PyTorch; stochastic gradient descent (SGD)
"<header><largefont><b>CHAPTER</b></largefont> <largefont><b>1</b></largefont></header>
<header><largefont><b>Your</b></largefont> <largefont><b>Deep</b></largefont> <largefont><b>Learning</b></largefont> <largefont><b>Journey</b></largefont></header>
Hello, and thank you for letting us join you on your deep learning journey, however
far along that you may be! In this chapter, we will tell you a little bit more about what
to expect in this book, introduce the key concepts behind deep learning, and train our
first models on different tasks. It doesn’t matter if you don’t come from a technical or
a mathematical background (though it’s OK if you do too!); we wrote this book to
make deep learning accessible to as many people as possible.
<header><largefont><b>Deep</b></largefont> <largefont><b>Learning</b></largefont> <largefont><b>Is</b></largefont> <largefont><b>for</b></largefont> <largefont><b>Everyone</b></largefont></header>
A lot of people assume that you need all kinds of hard-to-find stuff to get great results
with deep learning, but as you’ll see in this book, those people are wrong. Table 1-1
lists a few things you <i>absolutely</i> <i>don’t</i> <i>need</i> for world-class deep learning.
<i>Table</i> <i>1-1.</i> <i>What</i> <i>you</i> <i>don’t</i> <i>need</i> <i>for</i> <i>deep</i> <i>learning</i>
<b>Myth(don’tneed)</b> <b>Truth</b>
Lotsofmath Highschoolmathissufficient.
Lotsofdata We’veseenrecord-breakingresultswith<50itemsofdata.
Lotsofexpensivecomputers Youcangetwhatyouneedforstate-of-the-artworkforfree.
<i>Deep</i> <i>learning</i> is a computer technique to extract and transform data—with use cases
ranging from human speech recognition to animal imagery classification—by using
multiple layers of neural networks. Each of these layers takes its inputs from previous
layers and progressively refines them. The layers are trained by algorithms that mini‐
mize their errors and improve their accuracy. In this way, the network learns to per‐
form a specified task. We will discuss training algorithms in detail in the next section."|deep learning; neural networks used; deep learning using
"(By the way, what Samuel called “weights” are most generally referred to as model
<i>parameters</i> these days, in case you have encountered that term. The term <i>weights</i> is
reserved for a particular type of model parameter.)
Next, Samuel said we need an <i>automatic</i> <i>means</i> <i>of</i> <i>testing</i> <i>the</i> <i>effectiveness</i> <i>of</i> <i>any</i> <i>cur‐</i>
<i>rent</i> <i>weight</i> <i>assignment</i> <i>in</i> <i>terms</i> <i>of</i> <i>actual</i> <i>performance.</i> In the case of his checkers pro‐
gram, the “actual performance” of a model would be how well it plays. And you could
automatically test the performance of two models by setting them to play against each
other, and seeing which one usually wins.
Finally, he says we need <i>a</i> <i>mechanism</i> <i>for</i> <i>altering</i> <i>the</i> <i>weight</i> <i>assignment</i> <i>so</i> <i>as</i> <i>to</i> <i>maxi‐</i>
<i>mize</i> <i>the</i> <i>performance.</i> For instance, we could look at the difference in weights
between the winning model and the losing model, and adjust the weights a little fur‐
ther in the winning direction.
We can now see why he said that such a procedure <i>could</i> <i>be</i> <i>made</i> <i>entirely</i> <i>automatic</i>
<i>and…a</i> <i>machine</i> <i>so</i> <i>programmed</i> <i>would</i> <i>“learn”</i> <i>from</i> <i>its</i> <i>experience.</i> Learning would
become entirely automatic when the adjustment of the weights was also automatic—
when instead of us improving a model by adjusting its weights manually, we relied on
an automated mechanism that produced adjustments based on performance.
Figure 1-6 shows the full picture of Samuel’s idea of training a machine learning
model.
<i>Figure</i> <i>1-6.</i> <i>Training</i> <i>a</i> <i>machine</i> <i>learning</i> <i>model</i>
Notice the distinction between the model’s <i>results</i> (e.g., the moves in a checkers game)
and its <i>performance</i> (e.g., whether it wins the game, or how quickly it wins).
Also note that once the model is trained—that is, once we’ve chosen our final, best,
favorite weight assignment—then we can think of the weights as being <i>part</i> <i>of</i> <i>the</i>
<i>model,</i> since we’re not varying them anymore.
Therefore, actually <i>using</i> a model after it’s trained looks like Figure 1-7.
<i>Figure</i> <i>1-7.</i> <i>Using</i> <i>a</i> <i>trained</i> <i>model</i> <i>as</i> <i>a</i> <i>program</i>"|machine learning (ML); models; results versus performance; machine learning concepts; weights
"We’ll now explore how to apply a neural network to this language modeling problem,
using the concepts introduced in the preceding two chapters. But before reading fur‐
ther, pause and think about how <i>you</i> would approach this.
<header><largefont><b>Text</b></largefont> <largefont><b>Preprocessing</b></largefont></header>
It’s not at all obvious how we’re going to use what we’ve learned so far to build a lan‐
guage model. Sentences can be different lengths, and documents can be long. So how
can we predict the next word of a sentence using a neural network? Let’s find out!
We’ve already seen how categorical variables can be used as independent variables for
a neural network. Here’s the approach we took for a single categorical variable:
1. Make a list of all possible levels of that categorical variable (we’ll call this list the
<i>vocab).</i>
2. Replace each level with its index in the vocab.
3. Create an embedding matrix for this containing a row for each level (i.e., for each
item of the vocab).
4. Use this embedding matrix as the first layer of a neural network. (A dedicated
embedding matrix can take as inputs the raw vocab indexes created in step 2; this
is equivalent to, but faster and more efficient than, a matrix that takes as input
one-hot-encoded vectors representing the indexes.)
We can do nearly the same thing with text! What is new is the idea of a sequence.
First we concatenate all of the documents in our dataset into one big long string and
split it into words (or <i>tokens),</i> giving us a very long list of words. Our independent
variable will be the sequence of words starting with the first word in our very long list
and ending with the second to last, and our dependent variable will be the sequence
of words starting with the second word and ending with the last word.
Our vocab will consist of a mix of common words that are already in the vocabulary
of our pretrained model and new words specific to our corpus (cinematographic
terms or actor’s names, for instance). Our embedding matrix will be built accord‐
ingly: for words that are in the vocabulary of our pretrained model, we will take the
corresponding row in the embedding matrix of the pretrained model; but for new
words, we won’t have anything, so we will just initialize the corresponding row with a
random vector.
Each of the steps necessary to create a language model has jargon associated with it
from the world of natural language processing, and fastai and PyTorch classes avail‐
able to help. The steps are as follows:"|natural language processing (NLP)
"And finally:
over the example of classifying
under the surface . xxmaj
convert text into numbers and
we ‘ll have another example
. \n xxmaj then we
it for a while .
Going back to our movie reviews dataset, the first step is to transform the individual
texts into a stream by concatenating them together. As with images, it’s best to ran‐
domize the order of the inputs, so at the beginning of each epoch we will shuffle the
entries to make a new stream (we shuffle the order of the documents, not the order of
the words inside them, or the texts would not make sense anymore!).
We then cut this stream into a certain number of batches (which is our <i>batch</i> <i>size).</i>
For instance, if the stream has 50,000 tokens and we set a batch size of 10, this will
give us 10 mini-streams of 5,000 tokens. What is important is that we preserve the
order of the tokens (so from 1 to 5,000 for the first mini-stream, then from 5,001 to
10,000…), because we want the model to read continuous rows of text (as in the pre‐
ceding example). An xxbos token is added at the start of each text during preprocess‐
ing, so that the model knows when it reads the stream when a new entry is beginning.
So to recap, at every epoch we shuffle our collection of documents and concatenate
them into a stream of tokens. We then cut that stream into a batch of fixed-size con‐
secutive mini-streams. Our model will then read the mini-streams in order, and
thanks to an inner state, it will produce the same activation, whatever sequence
length we picked.
This is all done behind the scenes by the fastai library when we create an
LMDataLoader. We do this by first applying our Numericalize object to the tokenized
texts
nums200 = toks200.map(num)
and then passing that to LMDataLoader:
dl = LMDataLoader(nums200)
Let’s confirm that this gives the expected results, by grabbing the first batch
x,y = first(dl)
x.shape,y.shape
(torch.Size([64, 72]), torch.Size([64, 72]))"|batch operations; natural language processing (NLP); tokenization
"of combining all of these types of information with additional metadata represented
as tables, such as user information, previous transactions, and so forth.
However, nearly all machine learning approaches have the downside that they tell you
only which products a particular user might like, rather than what recommendations
would be helpful for a user. Many kinds of recommendations for products a user
might like may not be at all helpful—for instance, if the user is already familiar with
the products, or if they are simply different packagings of products they have already
purchased (such as a boxed set of novels, when they already have each of the items in
that set). Jeremy likes reading books by Terry Pratchett, and for a while Amazon was
recommending nothing but Terry Pratchett books to him (see Figure 2-1), which
really wasn’t helpful because he was already aware of these books!
<i>Figure</i> <i>2-1.</i> <i>A</i> <i>not-so-useful</i> <i>recommendation</i>
<b>Otherdatatypes</b>
Often you will find that domain-specific data types fit very nicely into existing cate‐
gories. For instance, protein chains look a lot like natural language documents, in that
they are long sequences of discrete tokens with complex relationships and meaning
throughout the sequence. And indeed, it does turn out that using NLP deep learning
methods is the current state-of-the-art approach for many types of protein analysis.
As another example, sounds can be represented as spectrograms, which can be
treated as images; standard deep learning approaches for images turn out to work
really well on spectrograms.
<header><largefont><b>The</b></largefont> <largefont><b>Drivetrain</b></largefont> <largefont><b>Approach</b></largefont></header>
Many accurate models are of no use to anyone, and many inaccurate models are
highly useful. To ensure that your modeling work is useful in practice, you need to
consider how your work will be used. In 2012, Jeremy, along with Margit Zwemer and
Mike Loukides, introduced a method called <i>the</i> <i>Drivetrain</i> <i>Approach</i> for thinking
about this issue."|beginning; other data types; Drivetrain Approach for actionable outcomes; process end-to-end; models; protein chains as; protein chains as natural language
"The paper caused great excitement as soon as it was released, because it included the
chart in Figure 13-16, which clearly demonstrated that batch normalization could
train a model that was even more accurate than the current state of the art (the <i>Incep‐</i>
<i>tion</i> architecture) and around 5× faster.
<i>Figure</i> <i>13-16.</i> <i>Impact</i> <i>of</i> <i>batch</i> <i>normalization</i> <i>(courtesy</i> <i>of</i> <i>Sergey</i> <i>Ioffe</i> <i>and</i> <i>Christian</i>
<i>Szegedy)</i>
Batch normalization (often called <i>batchnorm)</i> works by taking an average of the mean
and standard deviations of the activations of a layer and using those to normalize the
activations. However, this can cause problems because the network might want some
activations to be really high in order to make accurate predictions. So they also added
two learnable parameters (meaning they will be updated in the SGD step), usually
gamma beta.
called and After normalizing the activations to get some new activation
vector y, a batchnorm layer returns gamma*y + beta.
That’s why our activations can have any mean or variance, independent from the
mean and standard deviation of the results of the previous layer. Those statistics are
learned separately, making training easier on our model. The behavior is different
during training and validation: during training we use the mean and standard devia‐
tion of the batch to normalize the data, while during validation we instead use a run‐
ning mean of the statistics calculated during training."|convolutional neural network (CNN); building a CNN; training more stable; training on all digits
"together. To see how it works in practice, let’s get started on creating our own random
forest!
<header><largefont><b>Creating</b></largefont> <largefont><b>a</b></largefont> <largefont><b>Random</b></largefont> <largefont><b>Forest</b></largefont></header>
We can create a random forest just like we created a decision tree, except now we are
also specifying parameters that indicate how many trees should be in the forest, how
we should subset the data items (the rows), and how we should subset the fields (the
columns).
n_estimators
In the following function definition, defines the number of trees we
want, max_samples defines how many rows to sample for training each tree, and
max_features defines how many columns to sample at each split point (where 0.5
means “take half the total number of columns”). We can also specify when to stop
splitting the tree nodes, effectively limiting the depth of the tree, by including the
same min_samples_leaf parameter we used in the preceding section. Finally, we pass
n_jobs=-1
to tell sklearn to use all our CPUs to build the trees in parallel. By creating
a little function for this, we can more quickly try variations in the rest of this chapter:
<b>def</b> rf(xs, y, n_estimators=40, max_samples=200_000,
max_features=0.5, min_samples_leaf=5, **kwargs):
<b>return</b> RandomForestRegressor(n_jobs=-1, n_estimators=n_estimators,
max_samples=max_samples, max_features=max_features,
min_samples_leaf=min_samples_leaf, oob_score=True).fit(xs, y)
m = rf(xs, y);
Our validation RMSE is now much improved over our last result produced by the
DecisionTreeRegressor , which made just one tree using all the available data:
m_rmse(m, xs, y), m_rmse(m, valid_xs, valid_y)
(0.170896, 0.233502)
One of the most important properties of random forests is that they aren’t very sensi‐
tive to the hyperparameter choices, such as max_features. You can set n_estimators
to as high a number as you have time to train—the more trees you have, the more
accurate the model will be. max_samples can often be left at its default, unless you
have over 200,000 data points, in which case setting it to 200,000 will make it train
faster with little impact on accuracy. max_features=0.5 and min_samples_leaf=4
both tend to work well, although sklearn’s defaults work well too."|bagging; decision trees; creating a random forest; random forest insensitivity; machine learning (ML); predictions; random forests; sklearn; tabular data for models; training
